target,feature,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r
Flower_rat,rel_r0p172_DVI_mean,33,-0.5393105559381107,0.0012008329023536007,-0.5609531430300555,0.0006840896791508067,0.5393105559381107,0.5609531430300555
Flower_rat,diff_r0p172_DVI_median,33,-0.5270514648523118,0.0016248722014962091,-0.5602815439363351,0.0006965420942112946,0.5270514648523118,0.5602815439363351
Flower_rat,diff_r0p172_ND_B3_B5_median,33,0.5111651901764731,0.0023653039823731364,0.5586025462020338,0.0007285525413189768,0.5111651901764731,0.5586025462020338
Flower_rat,diff_r0p172_RENDVI2_median,33,-0.5111651901764731,0.0023653039823731364,-0.5586025462020338,0.0007285525413189768,0.5111651901764731,0.5586025462020338
Flower_rat,ratio_r0p172_EVI_median,33,-0.5248979655330973,0.001711539151763174,-0.5580988468817434,0.0007384054065387915,0.5248979655330973,0.5580988468817434
Flower_rat,rel_r0p172_EVI_median,33,-0.5248979655330972,0.001711539151763174,-0.5580988468817434,0.0007384054065387915,0.5248979655330972,0.5580988468817434
Flower_rat,ratio_r0p172_RENDVI2_median,33,-0.5131105276840588,0.0022611872423366195,-0.5579309471083133,0.0007417157147974015,0.5131105276840588,0.5579309471083133
Flower_rat,rel_r0p172_RENDVI2_median,33,-0.5131105276840588,0.0022611872423366195,-0.5579309471083133,0.0007417157147974015,0.5131105276840588,0.5579309471083133
Flower_rat,diff_r0p172_ND_B3_B4_median,33,0.4425015066014132,0.009919320270867713,0.552390254585119,0.0008585655427384685,0.4425015066014132,0.552390254585119
Flower_rat,diff_r0p172_RENDVI1_median,33,-0.4425015066014132,0.009919320270867713,-0.552390254585119,0.0008585655427384685,0.4425015066014132,0.552390254585119
Flower_rat,diff_r0p172_SAVI_median,33,-0.5048858050521814,0.0027303636337409043,-0.5520544550382588,0.000866141493206586,0.5048858050521814,0.5520544550382588
Flower_rat,diff_r0p172_ND_B3_B6_median,33,0.504879125740552,0.002730776594455062,0.5520544550382588,0.000866141493206586,0.504879125740552,0.5520544550382588
Flower_rat,diff_r0p172_NDVI_median,33,-0.504879125740552,0.002730776594455062,-0.5520544550382588,0.000866141493206586,0.504879125740552,0.5520544550382588
Flower_rat,0510_r0p172_ND_B1_B3_mean,33,-0.5279622332558074,0.0015893889274340434,-0.5518865552648287,0.0008699514976303985,0.5279622332558074,0.5518865552648287
Flower_rat,ratio_r0p172_SAVI_median,33,-0.5049770002034911,0.0027247307452367042,-0.5468495620619248,0.000991333480849633,0.5049770002034911,0.5468495620619248
Flower_rat,rel_r0p172_SAVI_median,33,-0.504977000203491,0.002724730745236718,-0.5468495620619248,0.000991333480849633,0.504977000203491,0.5468495620619248
Flower_rat,ratio_r0p172_NDVI_median,33,-0.5049713009808227,0.002725082475777308,-0.5468495620619248,0.000991333480849633,0.5049713009808227,0.5468495620619248
Flower_rat,rel_r0p172_NDVI_median,33,-0.5049713009808227,0.002725082475777308,-0.5468495620619248,0.000991333480849633,0.5049713009808227,0.5468495620619248
Flower_rat,diff_r0p172_EVI_median,33,-0.5167440869509449,0.0020773583350692424,-0.5436594663667524,0.0010756949466126054,0.5167440869509449,0.5436594663667524
Flower_rat,diff_r0p172_ND_B4_B5_median,33,0.5405585698226503,0.0011636778910575673,0.5433236668198922,0.0010849317046638647,0.5405585698226503,0.5433236668198922
